stressor,mean_imp,mean_imp_npp,iucn_sid,species
climate,0.2857548996165966,0.27592678066253873,NA,actinopyga mauritiana
non-climate,0.11340201444739222,0.09343208342054636,NA,actinopyga mauritiana
climate,0.28352568305704234,0.2828083713598468,NA,actinopyga miliaris
non-climate,0.10163690542288746,0.07910676132918752,NA,actinopyga miliaris
climate,0.43068347432384135,0.043437888716787804,NA,actinopyga obesa
non-climate,0.08675486715119743,0.006762564041463125,NA,actinopyga obesa
climate,0.29486955152496797,0.2502892313825186,NA,actinopyga palauensis
non-climate,0.09712325904605014,0.053403545176852044,NA,actinopyga palauensis
climate,0.3224534523891243,0.22932798368729806,NA,actinopyga varians
non-climate,0.06257178442674094,0.015622354991141068,NA,actinopyga varians
climate,0.5911825320764382,0.32011626831021406,NA,actinostola abyssorum
non-climate,0.04348274936177596,0.025764191706805245,NA,actinostola abyssorum
climate,0.52739308984092,0.32306826530873717,NA,actinostola callosa
non-climate,0.048906825599083124,0.03604398051625859,NA,actinostola callosa
climate,0.605512658067886,0.9412188476735271,NA,actinostola chilensis
non-climate,0.04155049326447569,0.06973885205435598,NA,actinostola chilensis
climate,0.2868459438056553,0.08395351703881444,NA,actinotrophon actinophorus
non-climate,0.0682243036974584,0.016471164872224893,NA,actinotrophon actinophorus
climate,0.1968207441784766,0.17276356588191488,NA,actumnus asper
non-climate,0.10253447293728314,0.0728197849186602,NA,actumnus asper
climate,0.293368160948433,0.27364315720373705,NA,actumnus setifer
non-climate,0.08960464442737504,0.06962818157706788,NA,actumnus setifer
climate,0.19837818461377496,0.08908469975184975,NA,acyrtops beryllinus
non-climate,0.057161947035503,0.02370520501395419,NA,acyrtops beryllinus
climate,0.2093789066801642,0.04849669583385111,NA,acyrtus lanthanum
non-climate,0.04505963461711377,0.008901746899155495,NA,acyrtus lanthanum
climate,0.19840722308924694,0.07899714375401637,NA,acyrtus rubiginosus
non-climate,0.06696111862971266,0.025102584984052996,NA,acyrtus rubiginosus
climate,0.3722732405012833,0.4348599913818308,NA,adalaria proxima
non-climate,0.09103491729752464,0.10471750032995052,NA,adalaria proxima
climate,0.24236768729262473,0.08183284824495023,NA,adelieledone polymorpha
non-climate,0.04712841259677513,0.011259415565516037,NA,adelieledone polymorpha
climate,0.5524287389687301,0.7521365739240867,NA,adelogorgia phyllosclera
non-climate,0.08097048284888618,0.1317785031166172,NA,adelogorgia phyllosclera
climate,0.31096578654493534,0.43790004390943055,NA,adelomelon ancilla
non-climate,0.11176064113291855,0.1532826469378005,NA,adelomelon ancilla
climate,0.273820811699917,0.3888123299870957,NA,adelomelon beckii
non-climate,0.12307000139342425,0.1673141959639164,NA,adelomelon beckii
climate,0.7258584294453916,0.31039151539464443,NA,adelosebastes latens
non-climate,0.05133980543576371,0.03221458228863705,NA,adelosebastes latens
climate,0.2719925879298903,0.05223474645743061,NA,adinaefiola ligulata
non-climate,0.19202992641605185,0.038958567552796974,NA,adinaefiola ligulata
climate,0.366847217287879,0.5215843000355272,NA,admete magellanica
non-climate,0.11644595220809713,0.15736970759511268,NA,admete magellanica
climate,0.3559074268710501,0.18112157316209948,NA,admete viridula
non-climate,0.10693278240030264,0.05882527051032805,NA,admete viridula
climate,0.8196311616866946,0.13681821464414484,NA,admetella longipedata
non-climate,0.022533780088253567,0.003929646720227696,NA,admetella longipedata
climate,0.14596621796449386,0.16088977349381856,NA,adreus australiensis
non-climate,0.028284603047714855,0.031369413149455086,NA,adreus australiensis
climate,0.2585614095452209,0.26206477724189725,NA,adventor elongatus
non-climate,0.07577541469026083,0.06222979029859452,NA,adventor elongatus
climate,0.2825248039675362,0.06360185742843859,NA,aega ecarinata
non-climate,0.04507571355424464,0.006900425121189947,NA,aega ecarinata
climate,0.40426369467903456,0.31913669297152614,NA,aega falklandica
non-climate,0.006061378005445567,0.004880151368314181,NA,aega falklandica
climate,0.30797710888759305,0.39295181823342124,NA,aega magnifica
non-climate,0.020039156393359722,0.023555911903275245,NA,aega magnifica
climate,0.2463413224472527,0.162439964541329,NA,aega psora
non-climate,0.040542658695181345,0.029659347439571673,NA,aega psora
climate,0.3057011557967717,0.3910139986266123,NA,aega semicarinata
non-climate,0.0031037652334345448,0.004717901198818555,NA,aega semicarinata
climate,0.25567654511645255,0.2052925861234748,NA,aegaeon lacazei
non-climate,0.10210558596907819,0.0743120189533029,NA,aegaeon lacazei
climate,0.23023146050594967,0.17878505241581605,NA,aegaeon rathbuni
non-climate,0.08719958242486066,0.05675349963892535,NA,aegaeon rathbuni
climate,0.24787464670418305,0.08748512998163828,NA,aegapheles antillensis
non-climate,0.035839839725243273,0.010428175945405481,NA,aegapheles antillensis
climate,0.3089312347362683,0.183140545391214,NA,aeginella spinosa
non-climate,0.010816606940090406,0.007851210963713398,NA,aeginella spinosa
climate,0.34225178116498983,0.10193429120428343,NA,aeginina longicornis
non-climate,0.030345103415518805,0.011975905695409992,NA,aeginina longicornis
climate,0.21071026962148515,0.07311452771930262,NA,aeginoides gaussi
non-climate,1.5015904900201804e-4,3.544165249270054e-5,NA,aeginoides gaussi
climate,0.32769758732478826,0.27938944817667344,NA,aegiochus antarctica
non-climate,0.003207760615770932,0.00324659063226145,NA,aegiochus antarctica
climate,0.9026902838888554,0.17583952142727985,NA,aegiochus gracilipes
non-climate,0.07157190645530709,0.008723735760351998,NA,aegiochus gracilipes
climate,0.2610282313501155,0.24518237039004656,NA,aegires exeches
non-climate,0.07348302961880773,0.06770463733732661,NA,aegires exeches
climate,0.34320431922696315,0.47424989813143953,NA,aeneator fontainei
non-climate,0.3451221549566331,0.4547591827230921,NA,aeneator fontainei
climate,0.6946052341976752,0.5059599009560493,NA,aeneator recens
non-climate,0.05935996285851847,0.03992234679138868,NA,aeneator recens
climate,0.35313461531425144,0.37977455817346156,NA,aeolidia papillosa
non-climate,0.10483983806662803,0.11433570232732372,NA,aeolidia papillosa
climate,0.2557225058511204,0.12195630222366101,NA,aepinus septemspinosus
non-climate,0.06542157898847845,0.02385308441329284,NA,aepinus septemspinosus
climate,0.9880465859177426,0.14689844269932117,NA,aeropsis fulva
non-climate,0.0747387195527752,0.01316158658325569,NA,aeropsis fulva
climate,0.2264586623979904,0.2597475127860411,NA,aesopia cornuta
non-climate,0.09620860360090706,0.10774705488061162,NA,aesopia cornuta
climate,0.2777999524873248,0.2507205959563894,NA,aesopus clausiliformis
non-climate,0.07423354197393724,0.060331280237657256,NA,aesopus clausiliformis
climate,0.2977271698835651,0.20047741148300377,NA,aesopus stearnsii
non-climate,0.07369402564663918,0.04406858126397499,NA,aesopus stearnsii
climate,0.16486465682384369,0.17211680866959103,NA,aetapcus maculatus
non-climate,0.11041436656812215,0.1124014918301081,NA,aetapcus maculatus
climate,0.37318003680036393,0.23706716110245216,NA,aethotaxis mitopteryx
non-climate,4.87975023971071e-4,3.438512095968963e-4,NA,aethotaxis mitopteryx
climate,0.2203911094229048,0.17400334501828024,NA,aethra edentata
non-climate,0.06500721033824135,0.044316266948134404,NA,aethra edentata
climate,0.1968451770834686,0.18714207078286063,NA,aethra scruposa
non-climate,0.07336491426217276,0.05896457891191247,NA,aethra scruposa
climate,0.33929433549973087,0.32879911148244256,NA,aforia goniodes
non-climate,0.07514965013616974,0.06250851964619969,NA,aforia goniodes
climate,0.24052007551553878,0.10336759802497822,NA,aforia magnifica
non-climate,6.157420853906476e-5,1.4812663374963693e-5,NA,aforia magnifica
climate,0.33664454190747206,0.10820981605890809,NA,aforia multispiralis
non-climate,4.7757209493355245e-4,1.355355414087482e-4,NA,aforia multispiralis
climate,0.2694486659210737,0.454845758108324,NA,agaronia travassosi
non-climate,0.19176069659690048,0.3063293816903659,NA,agaronia travassosi
climate,0.2769279434871249,0.11941804724123155,NA,agassizia excentrica
non-climate,0.0463298939085042,0.01921494890207638,NA,agassizia excentrica
climate,0.2340347968482093,0.163682963762113,NA,agassizia scrobiculata
non-climate,0.09616821237983317,0.05672228408499817,NA,agassizia scrobiculata
climate,0.2705537585885965,0.16740013497028058,NA,agathotoma candidissima
non-climate,0.0726868993544416,0.041003669411803965,NA,agathotoma candidissima
climate,0.3468028463880345,0.1707023857368886,NA,agatrix agassizii
non-climate,0.06756540834740854,0.030555099953680963,NA,agatrix agassizii
climate,0.1547242346934647,0.1612640167773292,NA,agelas ceylonica
non-climate,0.031052301573099288,0.029837588888926736,NA,agelas ceylonica
climate,0.20669275055057926,0.12173700185969866,NA,agelas clathrodes
non-climate,0.02659495149431707,0.013146055512231173,NA,agelas clathrodes
climate,0.20904557462367007,0.07478362660166672,NA,agelas conifera
non-climate,0.03667537007147798,0.012357397806251851,NA,agelas conifera
climate,0.19952076405293503,0.08582237191699053,NA,agelas dispar
non-climate,0.03824632070918743,0.013655916076100484,NA,agelas dispar
climate,0.1405915225159207,0.14730434299515008,NA,agelas mauritiana
non-climate,0.03202438682155,0.03252055990439717,NA,agelas mauritiana
climate,0.2448239838459908,0.18552975974562516,NA,aglaophamus circinata
non-climate,0.015379490631198542,0.01627674297329969,NA,aglaophamus circinata
climate,0.14351987876948086,0.13244338704894085,NA,aglaophamus dibranchis
non-climate,0.028314626836615644,0.037177566730640384,NA,aglaophamus dibranchis
climate,0.9458495833333334,0.1979666875,NA,aglaophamus elamellatus
non-climate,0.0134646875,0.0022638541666666666,NA,aglaophamus elamellatus
climate,0.12056328496388215,0.14001586016703577,NA,aglaophamus lyrochaeta
non-climate,0.047447530089681625,0.07070782140101481,NA,aglaophamus lyrochaeta
climate,0.08873694502834575,0.07219981049748392,NA,aglaophamus macroura
non-climate,3.7349831199439456e-4,7.061421109624816e-4,NA,aglaophamus macroura
climate,0.16351343851850117,0.10801041695150519,NA,aglaophamus malmgreni
non-climate,0.026285682290791805,0.014777560323915109,NA,aglaophamus malmgreni
climate,0.10599410834321867,0.04269304863582444,NA,aglaophamus trissophyllus
non-climate,1.8347172795571373e-6,8.145512060102807e-7,NA,aglaophamus trissophyllus
climate,0.2159592836755935,0.17654571697465046,NA,aglaophamus verrilli
non-climate,0.0186104683147472,0.022070184624837688,NA,aglaophamus verrilli
climate,0.25632072704835435,0.12628311954468327,NA,agolambrus agonus
non-climate,0.06492348082513137,0.023056557999394996,NA,agolambrus agonus
climate,0.3125276707530648,0.2899981861396047,NA,agonomalus jordani
non-climate,0.17665510382787092,0.15859414560920693,NA,agonomalus jordani
climate,0.2877161439322547,0.38984542281095286,NA,agonomalus mozinoi
non-climate,0.08837782880503312,0.1248010910394075,NA,agonomalus mozinoi
climate,0.29525724528161806,0.30837945654421944,NA,agonomalus proboscidalis
non-climate,0.13315402951673375,0.1503970891600511,NA,agonomalus proboscidalis
climate,0.18084947652253144,0.10183047962001834,NA,agononida analoga
non-climate,0.09185093698434255,0.027944936230133905,NA,agononida analoga
climate,0.642003277914889,0.17697155420357508,NA,agononida eminens
non-climate,0.07098870586134548,0.010946628658159393,NA,agononida eminens
climate,0.19801494654428595,0.17919484387843465,NA,agononida incerta
non-climate,0.08573113971628567,0.06620700488814825,NA,agononida incerta
climate,0.23360394696988965,0.10479512680660981,NA,agononida longipes
non-climate,0.07126590198123045,0.02223658236013586,NA,agononida longipes
climate,0.831882196806346,0.3519876396236614,NA,agononida longispinata
non-climate,0.09722047631484643,0.02816353962305408,NA,agononida longispinata
climate,0.7785076431277989,0.3579150947295901,NA,agononida marini
non-climate,0.08552336755080951,0.024229012745435756,NA,agononida marini
climate,0.7177594123048668,0.3645742271196817,NA,agononida nielbrucei
non-climate,0.16252693602693605,0.07191659014386288,NA,agononida nielbrucei
climate,0.46528953133617984,0.13403895375073765,NA,agononida normani
non-climate,0.06628577462018212,0.011409931384006571,NA,agononida normani
climate,0.8337051659102713,0.31105932239469364,NA,agononida procera
non-climate,0.06707775516633602,0.016125899372461533,NA,agononida procera
climate,0.39555059608065174,0.07908674737234707,NA,agononida schroederi
non-climate,0.06749308878972936,0.0066482090618638695,NA,agononida schroederi
climate,0.19763791637519362,0.13430875193877764,NA,agononida squamosa
non-climate,0.07358217097505819,0.04493753119415885,NA,agononida squamosa
climate,0.7883897933712384,0.3646017750658716,NA,agononida variabilis
non-climate,0.10537333934267092,0.03186266814588823,NA,agononida variabilis
climate,0.2808652182816942,0.34917207451934656,NA,agonopsis chiloensis
non-climate,0.0673934190237556,0.08036449850624006,NA,agonopsis chiloensis
climate,0.25465287903856293,0.29203598116397883,NA,agonopsis sterletus
non-climate,0.15887349320921437,0.18649820912347048,NA,agonopsis sterletus
climate,0.3456342116055368,0.39639630256741343,NA,agonopsis vulsa
non-climate,0.07191260318581771,0.07888069222304785,NA,agonopsis vulsa
climate,0.29136864194984174,0.26680845121825436,NA,agonus cataphractus
non-climate,0.11826401726422354,0.10742290841868915,NA,agonus cataphractus
climate,0.33508241794685517,0.3496022690295954,NA,agriopoma morrhuanum
non-climate,0.0818251899896763,0.09290182182522745,NA,agriopoma morrhuanum
climate,0.15094256869485226,0.17311838557896078,NA,agrostichthys parkeri
non-climate,0.0021131847969234835,0.0027090371802458053,NA,agrostichthys parkeri
climate,0.1896326017107329,0.12258534822684208,NA,ahlia egmontis
non-climate,0.06412607639818381,0.05072620972886233,NA,ahlia egmontis
climate,0.18895642617494723,0.14194801817175098,NA,ahliesaurus berryi
non-climate,0.023788877082127687,0.016359976020230878,NA,ahliesaurus berryi
climate,0.20511726249180487,0.09206792183303425,NA,ahliesaurus brevis
non-climate,0.044166307754518616,0.018385263530133984,NA,ahliesaurus brevis
climate,0.28922372151404285,0.11646048757185633,NA,ailinzebina elegantissima
non-climate,0.06790111598895829,0.02626162732114134,NA,ailinzebina elegantissima
climate,0.20712953250647995,0.20394799630773056,NA,aioliops novaeguineae
non-climate,0.07850234405501245,0.06463258641571909,NA,aioliops novaeguineae
climate,0.20334453332936545,0.10433293468415267,NA,aiolochroia crassa
non-climate,0.033177312707733116,0.015331023586019876,NA,aiolochroia crassa
climate,0.2809139725348055,0.16033621890474697,NA,akanthophoreus gracilis
non-climate,0.053662752791371,0.03528770629890825,NA,akanthophoreus gracilis
climate,0.16957691782803552,0.034399843877088686,NA,akarotaxis nudiceps
non-climate,0.009609703639410664,0.0018987220848413386,NA,akarotaxis nudiceps
climate,0.2728207397681999,0.15781448718114555,NA,alaba incerta
non-climate,0.0736295766608889,0.04211616035856574,NA,alaba incerta
climate,0.16082301158904572,0.1704865656031353,NA,alabes dorsalis
non-climate,0.10102661332980693,0.10849757760092328,NA,alabes dorsalis
climate,0.14750718632066073,0.15170070753240247,NA,alabes hoesei
non-climate,0.09496238637075154,0.09955982718677604,NA,alabes hoesei
climate,0.1362789509448447,0.11758693971978856,NA,alabes occidentalis
non-climate,0.10499118179507529,0.09449819226799043,NA,alabes occidentalis
climate,0.14191095054503092,0.1500038609824425,NA,alabes parvula
non-climate,0.0901016226111558,0.09453647130613263,NA,alabes parvula
climate,0.23668265280300096,0.14366029429277444,NA,alainodaeus nuku
non-climate,0.14137392449909197,0.08731374482717555,NA,alainodaeus nuku
