species,fe_code,n_spp,fe_id
clythrocerus edentatus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
clythrocerus granulatus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
clythrocerus moreirai,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
clythrocerus nitidus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
corystes cassivelaunus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
crangon affinis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
crangon alaskensis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
crangon alba,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
crangon allmanni,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
crangon amurensis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
crangon capensis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
crangon cassiope,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
crangon crangon,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
crangon dalli,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
crangon franciscorum,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
crangon hakodatei,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
crangon handi,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
crangon holmesi,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
crangon lockingtonii,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
crangon nigricauda,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
crangon nigromaculata,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
crangon propinquus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
crangon septemspinosa,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
crangon uritai,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
crosniera corindon,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
crosniera dayrati,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
crosniera minima,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
crosniera panie,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
crosniera wennerae,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
crossotonotus ceramensis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
crossotonotus compressipes,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
crossotonotus lophocheir,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
crossotonotus spinipes,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
crustaenia palawanensis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cryptopenaeus brevirostris,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cryptopenaeus catherinae,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cryptopenaeus clevai,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cryptopenaeus crosnieri,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cryptopenaeus sinensis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ctenocheles anderseni,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ctenocheles bakeri,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ctenocheles balssi,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ctenocheles burlesonensis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ctenocheles chattiensis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ctenocheles collini,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ctenocheles cookei,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ctenocheles cultellus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ctenocheles dentatus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ctenocheles fabianii,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ctenocheles falciformis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ctenocheles fritschi,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ctenocheles hokoensis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ctenocheles holthuisi,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ctenocheles inaequidens,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ctenocheles leviceps,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ctenocheles madagascariensis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ctenocheles maorianus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ctenocheles notialis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ctenocheles ornatus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ctenocheles plantei,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ctenocheles possagnoensis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ctenocheles rupeliensis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ctenocheles secretanae,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ctenocheles sereaensis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ctenocheles serrifrons,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ctenocheles sujakui,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ctenocheles valdellae,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ctenocheles victor,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
curupironomus agassizi,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cyclodorippe agassizii,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cyclodorippe angulata,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cyclodorippe antennaria,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cyclodorippe bouvieri,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cyclodorippe longifrons,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cyclodorippe manningi,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cyclodorippe ornata,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus aequilonius,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus alius,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus andamanicus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus bathamae,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus brevis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus caecus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus chani,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus clarki,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus cognatus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus confinis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus curvirostris,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus deforgesi,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus delli,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus dianae,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus diogenes,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus espinosus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus gracilipes,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus granulatus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus guillei,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus hakuhoae,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus indicus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus japonicus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus java,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus kapala,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus karenae,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus leblondi,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus liui,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus magnirostris,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus mainbaza,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus mariveneae,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus meloi,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus menziesi,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus normani,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus oyakawai,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus quadratus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus rostratus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus soela,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus suluensis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus tavaresi,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus tesseris,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus trifurcus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus triplex,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus umitakae,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
cymonomus valdiviae,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dacryopilumnus eremita,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dagnaudus petterdi,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
daira americana,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
daira perlata,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dardanus aspersus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dardanus balhibuon,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dardanus callichela,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dardanus corrugatus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dardanus holthuisi,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dardanus imbricatus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dardanus imperator,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dardanus impressus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dardanus jacquesi,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dardanus janethaigae,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dardanus longior,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dardanus magdalenensis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dardanus nudus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dardanus pectinatus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dardanus pilosus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dardanus rufus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dardanus sanguinolentus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dardanus sinistripes,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dardanus squarrosus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dardanus stimpsoni,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dardanus sulcatus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dardanus umbella,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dardanus undulatus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dawsonius latispina,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
deilocerus analogus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
deilocerus captabilis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
deilocerus coelhoi,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
deilocerus decorus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
deilocerus hendrickxi,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
deilocerus laminatus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
deilocerus perpusillus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
deilocerus planus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dichelopandalus bonnieri,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dichelopandalus leptocerus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dicranodromia alphonsei,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dicranodromia baffini,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dicranodromia chacei,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dicranodromia chenae,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dicranodromia crosnieri,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dicranodromia danielae,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dicranodromia delli,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dicranodromia doederleini,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dicranodromia felderi,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dicranodromia foersteri,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dicranodromia galapagensis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dicranodromia karubar,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dicranodromia mahieuxii,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dicranodromia martini,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dicranodromia nagaii,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dicranodromia ovata,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dicranodromia pequegnati,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dicranodromia simplicia,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dicranodromia spinosa,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dicranodromia spinulata,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
discoplax hirtipes,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
discoplax longipes,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
domecia acanthophora,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
domecia africana,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
domecia glabra,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dorodotes reflexus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dotilla blanfordi,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dotilla fenestrata,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dotilla fraternalis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dotilla intermedia,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dotilla malabarica,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dotilla myctiroides,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dotilla pertinax,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dotilla sulcata,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dotilla wichmanni,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
dotillopsis brevitarsis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
drachiella liaoii,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
echinolatus bullatus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
echinolatus caledonicus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
echinolatus poorei,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
echinolatus proximus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamena abrolhensis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamena castanea,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamena cimex,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamena cristatipes,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamena globosa,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamena gracilis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamena longidactylis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamena longisrostris,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamena magnum,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamena mathoei,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamena mendosa,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamena momona,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamena nara,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamena panglao,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamena producta,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamena rostrata,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamena samalensis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamena similis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamena simplidenta,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamena sindensis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamena sira,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamena soonthronkitti,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamena sundaica,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamena truncata,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamena umerata,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamena vesca,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamena xavieri,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamenopsis ariakensis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamenopsis comosa,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamenopsis gracilipes,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamenopsis guinotae,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamenopsis lineata,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elamenopsis rotunda,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
elassopodus stellatus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
emerita analoga,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
emerita austroafricana,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
emerita benedicti,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
emerita brasiliensis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
emerita emeritus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
emerita holthuisi,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
emerita karachiensis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
emerita portoricensis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
emerita rathbunae,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
emerita taiwanensis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
emerita talpoida,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
enoplometopus antillensis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
enoplometopus callistus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
enoplometopus chacei,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
enoplometopus crosnieri,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
enoplometopus daumi,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
enoplometopus debelius,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
enoplometopus holthuisi,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
enoplometopus macrodontus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
enoplometopus occidentalis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
enoplometopus pictus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
enoplometopus voigtmanni,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
epigrapsus politus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
epixanthus corrosus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
epixanthus dentatus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
epixanthus frontalis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
epixanthus hellerii,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
epixanthus subcorrosus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
epixanthus tenuidactylos,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
erimacrus isenbeckii,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
eriphia ferox,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
eriphia verrucosa,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
erythrocles acarina,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ethusa abbreviata,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ethusa americana,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ethusa andamanica,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ethusa barbata,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ethusa ciliatifrons,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ethusa crosnieri,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ethusa curvipes,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ethusa dilatidens,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ethusa exophthalma,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ethusa foresti,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ethusa furca,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ethusa granulosa,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ethusa hawaiiensis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ethusa hirsuta,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ethusa indica,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ethusa indonesiensis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ethusa izuensis,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ethusa lata,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ethusa latidactylus,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ethusa longidentata,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ethusa machaera,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ethusa magnipalmata,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ethusa mascarone,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ethusa microphthalma,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ethusa minuta,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
ethusa obliquedens,MOBmig_FECvhi_GENshort_TRPter_LENmed_WCOLben,2626,1
