class,order,family,genus,species,taxon,gapfill,match_rank,vuln_gf_id
actinopterygii,perciformes,acanthuridae,acanthurus,acanthurus mata,fish,genus,NA,293
actinopterygii,perciformes,acanthuridae,acanthurus,acanthurus monroviae,fish,genus,NA,294
actinopterygii,perciformes,acanthuridae,acanthurus,acanthurus nigricans,fish,genus,NA,295
actinopterygii,perciformes,acanthuridae,acanthurus,acanthurus nigricauda,fish,genus,NA,296
actinopterygii,perciformes,acanthuridae,acanthurus,acanthurus nigrofuscus,fish,genus,NA,297
actinopterygii,perciformes,acanthuridae,acanthurus,acanthurus nigroris,fish,genus,NA,298
actinopterygii,perciformes,acanthuridae,acanthurus,acanthurus nubilus,fish,genus,NA,299
actinopterygii,perciformes,acanthuridae,acanthurus,acanthurus olivaceus,fish,genus,NA,300
actinopterygii,perciformes,acanthuridae,acanthurus,acanthurus polyzona,fish,genus,NA,301
actinopterygii,perciformes,acanthuridae,acanthurus,acanthurus pyroferus,fish,genus,NA,302
actinopterygii,perciformes,acanthuridae,acanthurus,acanthurus randalli,fish,genus,NA,303
actinopterygii,perciformes,acanthuridae,acanthurus,acanthurus reversus,fish,genus,NA,304
actinopterygii,perciformes,acanthuridae,acanthurus,acanthurus sohal,fish,genus,NA,305
actinopterygii,perciformes,acanthuridae,acanthurus,acanthurus tennentii,fish,genus,NA,306
actinopterygii,perciformes,acanthuridae,acanthurus,acanthurus thompsoni,fish,genus,NA,307
actinopterygii,perciformes,acanthuridae,acanthurus,acanthurus tractus,fish,genus,NA,308
actinopterygii,perciformes,acanthuridae,acanthurus,acanthurus triostegus,fish,genus,NA,309
actinopterygii,perciformes,acanthuridae,acanthurus,acanthurus tristis,fish,genus,NA,310
actinopterygii,perciformes,acanthuridae,acanthurus,acanthurus xanthopterus,fish,genus,NA,311
demospongiae,poecilosclerida,hymedesmiidae,acantorna,acantorna tahoma,sponges,none,class,312
bivalvia,arcida,arcidae,acar,acar abdita,molluscs,family,NA,313
bivalvia,arcida,arcidae,acar,acar agulhasensis,molluscs,family,NA,314
bivalvia,arcida,arcidae,acar,acar bailyi,molluscs,family,NA,315
bivalvia,arcida,arcidae,acar,acar botanica,molluscs,family,NA,316
bivalvia,arcida,arcidae,acar,acar carditaeformis,molluscs,family,NA,317
bivalvia,arcida,arcidae,acar,acar clathrata,molluscs,family,NA,318
bivalvia,arcida,arcidae,acar,acar congenita,molluscs,family,NA,319
bivalvia,arcida,arcidae,acar,acar decorata,molluscs,family,NA,320
bivalvia,arcida,arcidae,acar,acar dubia,molluscs,family,NA,321
bivalvia,arcida,arcidae,acar,acar gradata,molluscs,family,NA,322
bivalvia,arcida,arcidae,acar,acar harringtoni,molluscs,family,NA,323
bivalvia,arcida,arcidae,acar,acar lepidoformis,molluscs,family,NA,324
bivalvia,arcida,arcidae,acar,acar marsupialis,molluscs,family,NA,325
bivalvia,arcida,arcidae,acar,acar merope,molluscs,family,NA,326
bivalvia,arcida,arcidae,acar,acar naturezae,molluscs,family,NA,327
bivalvia,arcida,arcidae,acar,acar oliveirae,molluscs,family,NA,328
bivalvia,arcida,arcidae,acar,acar olivercoseli,molluscs,family,NA,329
bivalvia,arcida,arcidae,acar,acar opuraensis,molluscs,family,NA,330
bivalvia,arcida,arcidae,acar,acar petasion,molluscs,family,NA,331
bivalvia,arcida,arcidae,acar,acar plicata,molluscs,family,NA,332
bivalvia,arcida,arcidae,acar,acar powelli,molluscs,family,NA,333
bivalvia,arcida,arcidae,acar,acar pusilla,molluscs,family,NA,334
bivalvia,arcida,arcidae,acar,acar requiescens,molluscs,family,NA,335
bivalvia,arcida,arcidae,acar,acar rostae,molluscs,family,NA,336
bivalvia,arcida,arcidae,acar,acar sandersonae,molluscs,family,NA,337
bivalvia,arcida,arcidae,acar,acar sociella,molluscs,family,NA,338
bivalvia,arcida,arcidae,acar,acar somalica,molluscs,family,NA,339
bivalvia,arcida,arcidae,acar,acar squamosa,molluscs,family,NA,340
bivalvia,arcida,arcidae,acar,acar transmar,molluscs,family,NA,341
bivalvia,arcida,arcidae,acar,acar whangaensis,molluscs,family,NA,342
demospongiae,poecilosclerida,acarnidae,acarnus,acarnus bergquistae,sponges,none,class,343
demospongiae,poecilosclerida,acarnidae,acarnus,acarnus bicladotylotus,sponges,none,class,344
demospongiae,poecilosclerida,acarnidae,acarnus,acarnus caledoniensis,sponges,none,class,345
demospongiae,poecilosclerida,acarnidae,acarnus,acarnus claudei,sponges,none,class,346
demospongiae,poecilosclerida,acarnidae,acarnus,acarnus deweerdtae,sponges,none,class,347
demospongiae,poecilosclerida,acarnidae,acarnus,acarnus erithacus,sponges,none,class,348
demospongiae,poecilosclerida,acarnidae,acarnus,acarnus guentheri,sponges,none,class,349
demospongiae,poecilosclerida,acarnidae,acarnus,acarnus hoshinoi,sponges,none,class,350
demospongiae,poecilosclerida,acarnidae,acarnus,acarnus innominatus,sponges,none,class,351
demospongiae,poecilosclerida,acarnidae,acarnus,acarnus levii,sponges,none,class,352
demospongiae,poecilosclerida,acarnidae,acarnus,acarnus michoacanensis,sponges,none,class,353
demospongiae,poecilosclerida,acarnidae,acarnus,acarnus nicoleae,sponges,none,class,354
demospongiae,poecilosclerida,acarnidae,acarnus,acarnus oaxaquensis,sponges,none,class,355
demospongiae,poecilosclerida,acarnidae,acarnus,acarnus peruanus,sponges,none,class,356
demospongiae,poecilosclerida,acarnidae,acarnus,acarnus primigenius,sponges,none,class,357
demospongiae,poecilosclerida,acarnidae,acarnus,acarnus radovani,sponges,none,class,358
demospongiae,poecilosclerida,acarnidae,acarnus,acarnus sabulum,sponges,none,class,359
demospongiae,poecilosclerida,acarnidae,acarnus,acarnus souriei,sponges,none,class,360
demospongiae,poecilosclerida,acarnidae,acarnus,acarnus tener,sponges,none,class,361
demospongiae,poecilosclerida,acarnidae,acarnus,acarnus tenuis,sponges,none,class,362
demospongiae,poecilosclerida,acarnidae,acarnus,acarnus ternatus,sponges,none,class,363
demospongiae,poecilosclerida,acarnidae,acarnus,acarnus thielei,sponges,none,class,364
demospongiae,poecilosclerida,acarnidae,acarnus,acarnus topsenti,sponges,none,class,365
demospongiae,poecilosclerida,acarnidae,acarnus,acarnus tortilis,sponges,none,class,366
demospongiae,poecilosclerida,acarnidae,acarnus,acarnus toxeata,sponges,none,class,367
demospongiae,poecilosclerida,acarnidae,acarnus,acarnus wolffgangi,sponges,none,class,368
actinopterygii,perciformes,gobiidae,acentrogobius,acentrogobius audax,fish,family,NA,369
actinopterygii,perciformes,gobiidae,acentrogobius,acentrogobius caninus,fish,family,NA,370
actinopterygii,perciformes,gobiidae,acentrogobius,acentrogobius cenderawasih,fish,family,NA,371
actinopterygii,perciformes,gobiidae,acentrogobius,acentrogobius chlorostigmatoides,fish,family,NA,372
actinopterygii,perciformes,gobiidae,acentrogobius,acentrogobius cyanomos,fish,family,NA,373
actinopterygii,perciformes,gobiidae,acentrogobius,acentrogobius dayi,fish,family,NA,374
actinopterygii,perciformes,gobiidae,acentrogobius,acentrogobius ennorensis,fish,family,NA,375
actinopterygii,perciformes,gobiidae,acentrogobius,acentrogobius griseus,fish,family,NA,376
actinopterygii,perciformes,gobiidae,acentrogobius,acentrogobius janthinopterus,fish,family,NA,377
actinopterygii,perciformes,gobiidae,acentrogobius,acentrogobius limarius,fish,family,NA,378
actinopterygii,perciformes,gobiidae,acentrogobius,acentrogobius masoni,fish,family,NA,379
actinopterygii,perciformes,gobiidae,acentrogobius,acentrogobius moloanus,fish,family,NA,380
actinopterygii,perciformes,gobiidae,acentrogobius,acentrogobius multifasciatus,fish,family,NA,381
actinopterygii,perciformes,gobiidae,acentrogobius,acentrogobius nebulosus,fish,family,NA,382
actinopterygii,perciformes,gobiidae,acentrogobius,acentrogobius pflaumii,fish,family,NA,383
actinopterygii,perciformes,gobiidae,acentrogobius,acentrogobius simplex,fish,family,NA,384
actinopterygii,perciformes,gobiidae,acentrogobius,acentrogobius suluensis,fish,family,NA,385
actinopterygii,perciformes,gobiidae,acentrogobius,acentrogobius vanderloosi,fish,family,NA,386
actinopterygii,perciformes,gobiidae,acentrogobius,acentrogobius viganensis,fish,family,NA,387
actinopterygii,perciformes,gobiidae,acentrogobius,acentrogobius violarisi,fish,family,NA,388
actinopterygii,perciformes,gobiidae,acentrogobius,acentrogobius viridipunctatus,fish,family,NA,389
actinopterygii,syngnathiformes,syngnathidae,acentronura,acentronura breviperula,fish,family,NA,390
actinopterygii,syngnathiformes,syngnathidae,acentronura,acentronura gracilissima,fish,family,NA,391
actinopterygii,syngnathiformes,syngnathidae,acentronura,acentronura tentaculata,fish,family,NA,392
bivalvia,limida,limidae,acesta,acesta agassizii,molluscs,genus,NA,393
bivalvia,limida,limidae,acesta,acesta angolensis,molluscs,genus,NA,394
bivalvia,limida,limidae,acesta,acesta borneensis,molluscs,genus,NA,395
bivalvia,limida,limidae,acesta,acesta bullisi,molluscs,genus,NA,396
bivalvia,limida,limidae,acesta,acesta butonensis,molluscs,genus,NA,397
bivalvia,limida,limidae,acesta,acesta celebensis,molluscs,genus,NA,398
bivalvia,limida,limidae,acesta,acesta citrina,molluscs,genus,NA,399
bivalvia,limida,limidae,acesta,acesta colombiana,molluscs,genus,NA,400
bivalvia,limida,limidae,acesta,acesta cryptadelphe,molluscs,genus,NA,401
bivalvia,limida,limidae,acesta,acesta diomedae,molluscs,genus,NA,402
bivalvia,limida,limidae,acesta,acesta excavata,molluscs,none,species,403
bivalvia,limida,limidae,acesta,acesta goliath,molluscs,genus,NA,404
bivalvia,limida,limidae,acesta,acesta imitata,molluscs,genus,NA,405
bivalvia,limida,limidae,acesta,acesta indica,molluscs,genus,NA,406
bivalvia,limida,limidae,acesta,acesta kronenbergi,molluscs,genus,NA,407
bivalvia,limida,limidae,acesta,acesta levitesta,molluscs,genus,NA,408
bivalvia,limida,limidae,acesta,acesta marissinica,molluscs,genus,NA,409
bivalvia,limida,limidae,acesta,acesta maui,molluscs,genus,NA,410
bivalvia,limida,limidae,acesta,acesta mori,molluscs,genus,NA,411
bivalvia,limida,limidae,acesta,acesta niasensis,molluscs,genus,NA,412
bivalvia,limida,limidae,acesta,acesta oophaga,molluscs,genus,NA,413
bivalvia,limida,limidae,acesta,acesta patagonica,molluscs,genus,NA,414
bivalvia,limida,limidae,acesta,acesta philippinensis,molluscs,genus,NA,415
bivalvia,limida,limidae,acesta,acesta rathbuni,molluscs,genus,NA,416
bivalvia,limida,limidae,acesta,acesta regia,molluscs,genus,NA,417
bivalvia,limida,limidae,acesta,acesta saginata,molluscs,genus,NA,418
bivalvia,limida,limidae,acesta,acesta smithi,molluscs,genus,NA,419
bivalvia,limida,limidae,acesta,acesta sphoni,molluscs,genus,NA,420
bivalvia,limida,limidae,acesta,acesta verdensis,molluscs,genus,NA,421
bivalvia,limida,limidae,acesta,acesta virgo,molluscs,genus,NA,422
bivalvia,limida,limidae,acesta,acesta vitrina,molluscs,genus,NA,423
echinoidea,spatangoida,schizasteridae,aceste,aceste bellidifera,echinoderms,family,NA,424
echinoidea,spatangoida,schizasteridae,aceste,aceste ovata,echinoderms,family,NA,425
echinoidea,spatangoida,schizasteridae,aceste,aceste weberi,echinoderms,family,NA,426
pycnogonida,pantopoda,ammotheidae,achelia,achelia adelpha,crustacea_arthropods,none,class,427
pycnogonida,pantopoda,ammotheidae,achelia,achelia alaskensis,crustacea_arthropods,none,class,428
pycnogonida,pantopoda,ammotheidae,achelia,achelia anomala,crustacea_arthropods,none,class,429
pycnogonida,pantopoda,ammotheidae,achelia,achelia armata,crustacea_arthropods,none,class,430
pycnogonida,pantopoda,ammotheidae,achelia,achelia aspera,crustacea_arthropods,none,class,431
pycnogonida,pantopoda,ammotheidae,achelia,achelia assimilis,crustacea_arthropods,none,class,432
pycnogonida,pantopoda,ammotheidae,achelia,achelia australiensis,crustacea_arthropods,none,class,433
pycnogonida,pantopoda,ammotheidae,achelia,achelia barnardi,crustacea_arthropods,none,class,434
pycnogonida,pantopoda,ammotheidae,achelia,achelia besnardi,crustacea_arthropods,none,class,435
pycnogonida,pantopoda,ammotheidae,achelia,achelia bituberculata,crustacea_arthropods,none,class,436
pycnogonida,pantopoda,ammotheidae,achelia,achelia borealis,crustacea_arthropods,none,class,437
pycnogonida,pantopoda,ammotheidae,achelia,achelia boschi,crustacea_arthropods,none,class,438
pycnogonida,pantopoda,ammotheidae,achelia,achelia brevicauda,crustacea_arthropods,none,class,439
pycnogonida,pantopoda,ammotheidae,achelia,achelia brevirostris,crustacea_arthropods,none,class,440
pycnogonida,pantopoda,ammotheidae,achelia,achelia bullosa,crustacea_arthropods,none,class,441
pycnogonida,pantopoda,ammotheidae,achelia,achelia chelata,crustacea_arthropods,none,class,442
pycnogonida,pantopoda,ammotheidae,achelia,achelia columnaris,crustacea_arthropods,none,class,443
pycnogonida,pantopoda,ammotheidae,achelia,achelia communis,crustacea_arthropods,none,class,444
pycnogonida,pantopoda,ammotheidae,achelia,achelia crurispinifera,crustacea_arthropods,none,class,445
pycnogonida,pantopoda,ammotheidae,achelia,achelia cuneatis,crustacea_arthropods,none,class,446
pycnogonida,pantopoda,ammotheidae,achelia,achelia curticauda,crustacea_arthropods,none,class,447
pycnogonida,pantopoda,ammotheidae,achelia,achelia deodata,crustacea_arthropods,none,class,448
pycnogonida,pantopoda,ammotheidae,achelia,achelia discoidea,crustacea_arthropods,none,class,449
pycnogonida,pantopoda,ammotheidae,achelia,achelia dohrni,crustacea_arthropods,none,class,450
pycnogonida,pantopoda,ammotheidae,achelia,achelia echinata,crustacea_arthropods,none,class,451
pycnogonida,pantopoda,ammotheidae,achelia,achelia euryfrontalis,crustacea_arthropods,none,class,452
pycnogonida,pantopoda,ammotheidae,achelia,achelia fernandeziana,crustacea_arthropods,none,class,453
pycnogonida,pantopoda,ammotheidae,achelia,achelia gracilipes,crustacea_arthropods,none,class,454
pycnogonida,pantopoda,ammotheidae,achelia,achelia gracilis,crustacea_arthropods,none,class,455
pycnogonida,pantopoda,ammotheidae,achelia,achelia hariettae,crustacea_arthropods,none,class,456
pycnogonida,pantopoda,ammotheidae,achelia,achelia hoekii,crustacea_arthropods,none,class,457
pycnogonida,pantopoda,ammotheidae,achelia,achelia japonica,crustacea_arthropods,none,class,458
pycnogonida,pantopoda,ammotheidae,achelia,achelia kiiensis,crustacea_arthropods,none,class,459
pycnogonida,pantopoda,ammotheidae,achelia,achelia kurilensis,crustacea_arthropods,none,class,460
pycnogonida,pantopoda,ammotheidae,achelia,achelia laevis,crustacea_arthropods,none,class,461
pycnogonida,pantopoda,ammotheidae,achelia,achelia lagena,crustacea_arthropods,none,class,462
pycnogonida,pantopoda,ammotheidae,achelia,achelia lagenaria,crustacea_arthropods,none,class,463
pycnogonida,pantopoda,ammotheidae,achelia,achelia langi,crustacea_arthropods,none,class,464
pycnogonida,pantopoda,ammotheidae,achelia,achelia latifrons,crustacea_arthropods,none,class,465
pycnogonida,pantopoda,ammotheidae,achelia,achelia megova,crustacea_arthropods,none,class,466
pycnogonida,pantopoda,ammotheidae,achelia,achelia mixta,crustacea_arthropods,none,class,467
pycnogonida,pantopoda,ammotheidae,achelia,achelia nana,crustacea_arthropods,none,class,468
pycnogonida,pantopoda,ammotheidae,achelia,achelia neotenica,crustacea_arthropods,none,class,469
pycnogonida,pantopoda,ammotheidae,achelia,achelia orientalis,crustacea_arthropods,none,class,470
pycnogonida,pantopoda,ammotheidae,achelia,achelia orpax,crustacea_arthropods,none,class,471
pycnogonida,pantopoda,ammotheidae,achelia,achelia ovosetosa,crustacea_arthropods,none,class,472
pycnogonida,pantopoda,ammotheidae,achelia,achelia parvula,crustacea_arthropods,none,class,473
pycnogonida,pantopoda,ammotheidae,achelia,achelia pribilofensis,crustacea_arthropods,none,class,474
pycnogonida,pantopoda,ammotheidae,achelia,achelia quadridentata,crustacea_arthropods,none,class,475
pycnogonida,pantopoda,ammotheidae,achelia,achelia rostrata,crustacea_arthropods,none,class,476
pycnogonida,pantopoda,ammotheidae,achelia,achelia salebrosa,crustacea_arthropods,none,class,477
pycnogonida,pantopoda,ammotheidae,achelia,achelia sawayai,crustacea_arthropods,none,class,478
pycnogonida,pantopoda,ammotheidae,achelia,achelia scabra,crustacea_arthropods,none,class,479
pycnogonida,pantopoda,ammotheidae,achelia,achelia serratipalpis,crustacea_arthropods,none,class,480
pycnogonida,pantopoda,ammotheidae,achelia,achelia setulosa,crustacea_arthropods,none,class,481
pycnogonida,pantopoda,ammotheidae,achelia,achelia shepherdi,crustacea_arthropods,none,class,482
pycnogonida,pantopoda,ammotheidae,achelia,achelia simplex,crustacea_arthropods,none,class,483
pycnogonida,pantopoda,ammotheidae,achelia,achelia simplissima,crustacea_arthropods,none,class,484
pycnogonida,pantopoda,ammotheidae,achelia,achelia socors,crustacea_arthropods,none,class,485
pycnogonida,pantopoda,ammotheidae,achelia,achelia spatula,crustacea_arthropods,none,class,486
pycnogonida,pantopoda,ammotheidae,achelia,achelia spicata,crustacea_arthropods,none,class,487
pycnogonida,pantopoda,ammotheidae,achelia,achelia spinosa,crustacea_arthropods,none,class,488
pycnogonida,pantopoda,ammotheidae,achelia,achelia spinoseta,crustacea_arthropods,none,class,489
pycnogonida,pantopoda,ammotheidae,achelia,achelia sufflata,crustacea_arthropods,none,class,490
pycnogonida,pantopoda,ammotheidae,achelia,achelia superba,crustacea_arthropods,none,class,491
pycnogonida,pantopoda,ammotheidae,achelia,achelia tenuipes,crustacea_arthropods,none,class,492
pycnogonida,pantopoda,ammotheidae,achelia,achelia transfuga,crustacea_arthropods,none,class,493
pycnogonida,pantopoda,ammotheidae,achelia,achelia transfugoides,crustacea_arthropods,none,class,494
